token_id,session_number,speaker1,speaker2,speaker1_id,speaker2_id,speaker1_gender,speaker2_gender,word_start_time,word_end_time,word_number_in_ipu,word_number_in_turn,word_number_in_task,total_number_of_words_in_ipu,total_number_of_words_in_turn,total_number_of_words_in_task,silence_before_word,silence_after_word,word,word_pos_tag,word_pos_tag_simplified,word_duration,word_number_of_syllables,word_speaking_rate_syllables_per_sec,word_speaking_rate_syllables_per_sec_speaker_normalized,word_speaking_rate_phones_per_sec,word_speaking_rate_phones_per_sec_speaker_normalized,word_tobi_break_index,word_tobi_pitch_accent,word_tobi_phrase_accent,word_tobi_boundary_tone,word_tobi_phrase_accent_boundary_tone,word_tobi_hif0_time,Stanford_PoS,Coreference_IDs
s01.cards.1.A.229.59,1,A,B,101,102,m,m,229.595,230.131429,1,1,1,23,23,23,4.2625,0.0,okay,UH,O,0.5364,2,3.7284,-0.5741,5.5925,-1.2388,3,H*,H-,_,H-,229.9125,JJ,
s01.cards.1.A.230.13,1,A,B,101,102,m,m,230.131429,230.2575,2,2,2,23,23,23,0.0,0.0,I,PRP,O,0.1261,1,7.932,2.0563,7.932,-0.6177,1,_,_,_,_,,NN,106
s01.cards.1.A.230.26,1,A,B,101,102,m,m,230.2575,230.58,3,3,3,23,23,23,0.0,0.0,have,VBP,V,0.3225,1,3.1008,-0.9668,7.7519,-0.6655,1,_,_,_,_,,VBP,106
s01.cards.1.A.230.58,1,A,B,101,102,m,m,230.58,230.9297,4,4,4,23,23,23,0.0,0.0,a,DT,O,0.3497,1,2.8596,-1.1177,2.8596,-1.9643,2,H*,_,_,_,230.6848,DT,106
s01.cards.1.A.230.93,1,A,B,101,102,m,m,230.9297,231.305,5,5,5,23,23,23,0.0,0.0,uh,UH,O,0.3753,1,2.6645,-1.2398,2.6645,-2.0161,4,_,!H-,L%,!H-L%,,,
s01.cards.1.A.231.31,1,A,B,101,102,m,m,231.305,231.48,6,6,6,23,23,23,0.0,0.0,the,DT,O,0.175,1,5.7143,0.6686,11.4286,0.3106,1,_,_,_,_,,DT,106
s01.cards.1.A.231.48,1,A,B,101,102,m,m,231.48,231.8,7,7,7,23,23,23,0.0,0.0,same,JJ,J,0.32,1,3.125,-0.9517,9.375,-0.2346,1,_,_,_,_,231.7114,JJ,106
s01.cards.1.A.231.80,1,A,B,101,102,m,m,231.8,232.1,8,8,8,23,23,23,0.0,0.0,shoe,NN,N,0.3,1,3.3333,-0.8213,6.6667,-0.9536,1,H+!H*,_,_,_,,NN,107
s01.cards.1.A.232.10,1,A,B,101,102,m,m,232.1,232.2,9,9,9,23,23,23,0.0,0.0,we,PRP,O,0.1,1,10.0,3.3504,20.0,2.5862,1,_,_,_,_,,PRP,106
s01.cards.1.A.232.20,1,A,B,101,102,m,m,232.2,232.35,10,10,10,23,23,23,0.0,0.0,were,VBD,V,0.15,1,6.6667,1.2645,16.6667,1.7012,1,_,_,_,_,,VBD,106
s01.cards.1.A.232.35,1,A,B,101,102,m,m,232.35,232.545,11,11,11,23,23,23,0.0,0.0,just,RB,R,0.195,1,5.1282,0.3018,20.5128,2.7223,1,_,_,_,_,,RB,106
s01.cards.1.A.232.54,1,A,B,101,102,m,m,232.545,232.8775,12,12,12,23,23,23,0.0,0.0,looking,VBG,V,0.3325,2,6.015,0.8568,15.0376,1.2687,1,H*,_,_,_,,VBG,106
s01.cards.1.A.232.88,1,A,B,101,102,m,m,232.8775,233.115,13,13,13,23,23,23,0.0,0.0,at,IN,O,0.2375,1,4.2105,-0.2724,8.4211,-0.4879,4,_,H-,L%,H-L%,,IN,
s01.cards.1.A.233.12,1,A,B,101,102,m,m,233.115,233.33,14,14,14,23,23,23,0.0,0.0,but,CC,O,0.215,1,4.6512,0.0033,13.9535,0.9809,1,_,_,_,_,,CC,
s01.cards.1.A.233.33,1,A,B,101,102,m,m,233.33,233.6725,15,15,15,23,23,23,0.0,0.0,below,IN,O,0.3425,2,5.8394,0.7469,11.6788,0.377,1,H*,_,_,_,233.6396,IN,
s01.cards.1.A.233.67,1,A,B,101,102,m,m,233.6725,233.92,16,16,16,23,23,23,0.0,0.0,that,DT,O,0.2475,1,4.0404,-0.3788,12.1212,0.4945,3,_,!H-,_,!H-,,DT,106
s01.cards.1.A.233.92,1,A,B,101,102,m,m,233.92,234.0875,17,17,17,23,23,23,0.0,0.0,is,VBZ,V,0.1675,1,5.9701,0.8287,11.9403,0.4464,1,_,_,_,_,,VBZ,
s01.cards.1.A.234.09,1,A,B,101,102,m,m,234.0875,234.155,18,18,18,23,23,23,0.0,0.0,a,DT,O,0.0675,1,14.8148,6.3632,14.8148,1.2096,1,_,_,_,_,,DT,106
s01.cards.1.A.234.16,1,A,B,101,102,m,m,234.155,234.6425,19,19,19,23,23,23,0.0,0.0,carrot,NN,N,0.4875,2,4.1026,-0.34,10.2564,-0.0006,3,H*,H-,_,H-,234.327,NN,106
s01.cards.1.A.234.64,1,A,B,101,102,m,m,234.6425,234.7925,20,20,20,23,23,23,0.0,0.0,and,CC,O,0.15,1,6.6667,1.2645,18.3333,2.1437,1,_,_,_,_,,CC,106
s01.cards.1.A.234.79,1,A,B,101,102,m,m,234.7925,234.86,21,21,21,23,23,23,0.0,0.0,a,DT,O,0.0675,1,14.8148,6.3632,14.8148,1.2096,1,_,_,_,_,,DT,108
s01.cards.1.A.234.86,1,A,B,101,102,m,m,234.86,235.215,22,22,22,23,23,23,0.0,0.0,tennis,NN,N,0.355,2,5.6338,0.6182,14.0845,1.0157,1,H*,_,_,_,235.0,NN,108
s01.cards.1.A.235.22,1,A,B,101,102,m,m,235.215,235.645,23,23,23,23,23,23,0.0,9.3,racket,NN,N,0.43,2,4.6512,0.0033,11.6279,0.3635,4,!H*,L-,L%,L-L%,,NN,108
s01.cards.1.A.244.94,1,A,B,101,102,m,m,244.945,245.59,1,1,1,4,4,4,9.3,0.0,okay,UH,O,0.645,2,3.1008,-0.9668,4.6512,-1.4887,4,X*?,X-?,X%?,X-?X%?,,JJ,
s01.cards.1.A.245.59,1,A,B,101,102,m,m,245.59,245.74,2,2,2,4,4,4,0.0,0.0,don't,VBP_RB,V,0.15,1,6.6667,1.2645,23.3333,3.4711,1,H*,_,_,_,245.6942,VBP_RB,
s01.cards.1.A.245.74,1,A,B,101,102,m,m,245.74,245.9575,3,3,3,4,4,4,0.0,0.0,have,VB,V,0.2175,1,4.5977,-0.0301,11.4943,0.328,1,_,_,_,_,,VB,
s01.cards.1.A.245.96,1,A,B,101,102,m,m,245.9575,246.759339,4,4,4,4,4,4,0.0,2.1507,that,DT,O,0.8018,1,1.2471,-2.1267,3.7414,-1.7302,4,_,L-,L%,L-L%,,IN,
s01.cards.1.A.248.91,1,A,B,101,102,m,m,248.91,249.3025,1,1,1,10,10,19,2.1507,0.0,okay,UH,O,0.3925,2,5.0955,0.2814,7.6433,-0.6943,4,H*,L-,H%,L-H%,249.0906,JJ,
s01.cards.1.A.249.30,1,A,B,101,102,m,m,249.3025,249.6425,2,2,2,10,10,19,0.0,0.0,here,RB,R,0.34,1,2.9412,-1.0667,7.8431,-0.6413,1,H*,_,_,_,249.5751,RB,
s01.cards.1.A.249.64,1,A,B,101,102,m,m,249.6425,249.85,3,3,3,10,10,19,0.0,0.0,on,IN,O,0.2075,1,4.8193,0.1085,9.6386,-0.1646,1,_,_,_,_,,IN,
s01.cards.1.A.249.85,1,A,B,101,102,m,m,249.85,250.306391,4,4,4,10,10,19,0.0,0.0,top,NN,N,0.4564,1,2.1911,-1.5361,6.5733,-0.9784,4,!H*,H-,L%,H-L%,,NN,
s01.cards.1.A.250.31,1,A,B,101,102,m,m,250.306391,250.545,5,5,5,10,10,19,0.0,0.0,is,VBZ,V,0.2386,1,4.191,-0.2846,8.3819,-0.4983,1,_,_,_,_,,VBZ,
s01.cards.1.A.250.54,1,A,B,101,102,m,m,250.545,250.6475,6,6,6,10,10,19,0.0,0.0,a,DT,O,0.1025,1,9.7561,3.1977,9.7561,-0.1334,1,_,_,_,_,,DT,
s01.cards.1.A.250.65,1,A,B,101,102,m,m,250.6475,251.08,7,7,7,10,10,19,0.0,0.0,lady,NN,N,0.4325,2,4.6243,-0.0135,9.2486,-0.2682,2,L+H*,_,_,_,250.9251,NN,
s01.cards.1.A.251.08,1,A,B,101,102,m,m,251.08,251.2125,8,8,8,10,10,19,0.0,0.0,at,IN,O,0.1325,1,7.5472,1.8155,15.0943,1.2838,1,_,_,_,_,,IN,
s01.cards.1.A.251.21,1,A,B,101,102,m,m,251.2125,251.2825,9,9,9,10,10,19,0.0,0.0,a,DT,O,0.07,1,14.2857,6.0322,14.2857,1.0691,1,_,_,_,_,,DT,58
s01.cards.1.A.251.28,1,A,B,101,102,m,m,251.2825,251.99,10,10,10,10,10,19,0.0,0.4275,loom,NN,N,0.7075,1,1.4134,-2.0227,4.2403,-1.5978,4,L+!H*,L-,H%,L-H%,,VBP,
s01.cards.1.A.252.42,1,A,B,101,102,m,m,252.4175,252.955,1,1,11,1,9,19,0.4275,0.35,uh,UH,O,0.5375,1,1.8605,-1.7429,1.8605,-2.2296,4,H*,H-,L%,H-L%,252.5445,,
s01.cards.1.A.253.31,1,A,B,101,102,m,m,253.305,253.5275,1,2,12,4,9,19,0.35,0.0,and,CC,O,0.2225,1,4.4944,-0.0948,12.3596,0.5577,1,_,_,_,_,253.4178,CC,
s01.cards.1.A.253.53,1,A,B,101,102,m,m,253.5275,253.825,2,3,13,4,9,19,0.0,0.0,then,RB,R,0.2975,1,3.3613,-0.8038,10.084,-0.0464,3,H+!H*,H-,_,H-,,RB,
s01.cards.1.A.253.82,1,A,B,101,102,m,m,253.825,254.061213,3,4,14,4,9,19,0.0,0.0,a,DT,O,0.2362,1,4.2335,-0.258,4.2335,-1.5996,1,_,_,_,_,,DT,104
s01.cards.1.A.254.06,1,A,B,101,102,m,m,254.061213,254.775,4,5,15,4,9,19,0.0,0.1637,whale,NN,N,0.7138,1,1.401,-2.0305,4.9034,-1.4217,4,L+H*,H-,L%,H-L%,254.6818,NN,104
s01.cards.1.A.254.94,1,A,B,101,102,m,m,254.93873900000003,255.1975,1,6,16,4,9,19,0.1637,0.0,and,CC,O,0.2588,1,3.8646,-0.4889,10.6276,0.0979,1,H*,_,_,_,254.9689,CC,104
s01.cards.1.A.255.20,1,A,B,101,102,m,m,255.1975,255.3475,2,7,17,4,9,19,0.0,0.0,an,DT,O,0.15,1,6.6667,1.2645,13.3333,0.8163,1,_,_,_,_,,DT,117
s01.cards.1.A.255.35,1,A,B,101,102,m,m,255.3475,255.7925,3,8,18,4,9,19,0.0,0.0,iron,NN,N,0.445,2,4.4944,-0.0948,6.7416,-0.9337,1,!H*,_,_,_,,NN,101
s01.cards.1.A.255.79,1,A,B,101,102,m,m,255.7925,256.53,4,9,19,4,9,19,0.0,6.46,underneath,NN,N,0.7375,3,4.0678,-0.3617,9.4915,-0.2037,4,_,L-,H%,L-H%,,IN,101
s01.cards.1.A.262.99,1,A,B,101,102,m,m,262.99,263.71,1,1,1,1,1,1,6.46,4.965,okay,UH,O,0.72,2,2.7778,-1.1689,4.1667,-1.6173,4,L*,L-,L%,L-L%,,JJ,
s01.cards.1.A.268.68,1,A,B,101,102,m,m,268.675,269.19,1,1,1,19,30,30,4.965,0.0,okay,UH,O,0.515,2,3.8835,-0.477,5.8252,-1.177,4,H+!H*,L-,H%,L-H%,268.7968,JJ,64
s01.cards.1.A.269.19,1,A,B,101,102,m,m,269.19,269.565,2,2,2,19,30,30,0.0,0.0,so,RB,R,0.375,1,2.6667,-1.2385,5.3333,-1.3076,2,_,_,_,_,,IN,
s01.cards.1.A.269.56,1,A,B,101,102,m,m,269.565,269.74,3,3,3,19,30,30,0.0,0.0,up,IN,O,0.175,1,5.7143,0.6686,11.4286,0.3106,1,L*+H,_,_,_,,RB,
s01.cards.1.A.269.74,1,A,B,101,102,m,m,269.74,269.8025,4,4,4,19,30,30,0.0,0.0,at,IN,O,0.0625,1,16.0,7.1049,32.0,5.772,1,_,_,_,_,269.7627,IN,
s01.cards.1.A.269.80,1,A,B,101,102,m,m,269.8025,269.915,5,5,5,19,30,30,0.0,0.0,the,DT,O,0.1125,1,8.8889,2.6551,17.7778,1.9962,1,_,_,_,_,,DT,37
s01.cards.1.A.269.92,1,A,B,101,102,m,m,269.915,270.175,6,6,6,19,30,30,0.0,0.0,top,NN,N,0.26,1,3.8462,-0.5004,11.5385,0.3398,3,!H*,H-,_,H-,,NN,37
s01.cards.1.A.27.34,1,A,B,101,102,m,m,27.335,27.9725,1,2,3,2,27,50,12.0325,0.0,looking,VBG,V,0.6375,2,3.1373,-0.944,7.8431,-0.6413,3,L*,H-,_,H-,,VBG,
s01.cards.1.A.27.97,1,A,B,101,102,m,m,27.9725,28.7525,2,3,4,2,27,50,0.0,9.995,looking,VBG,V,0.78,2,2.5641,-1.3026,6.4103,-1.0217,4,L*,H-,L%,H-L%,,VBG,
s01.cards.1.A.270.18,1,A,B,101,102,m,m,270.175,270.2925,7,7,7,19,30,30,0.0,0.0,is,VBZ,V,0.1175,1,8.5106,2.4184,17.0213,1.7954,1,_,_,_,_,,VBZ,
s01.cards.1.A.270.29,1,A,B,101,102,m,m,270.2925,270.4,8,8,8,19,30,30,0.0,0.0,one,CD,O,0.1075,1,9.3023,2.9138,32.5581,5.9201,1,H*,_,_,_,,CD,
s01.cards.1.A.270.40,1,A,B,101,102,m,m,270.4,270.475464,9,9,9,19,30,30,0.0,0.0,of,IN,O,0.0755,1,13.2514,5.3849,26.5027,4.3125,1,_,_,_,_,,IN,
s01.cards.1.A.270.48,1,A,B,101,102,m,m,270.475464,270.535464,10,10,10,19,30,30,0.0,0.0,the,DT,O,0.06,1,16.6667,7.522,33.3333,6.1259,1,_,_,_,_,,DT,
s01.cards.1.A.270.54,1,A,B,101,102,m,m,270.535464,270.705,11,11,11,19,30,30,0.0,0.0,M,JJ,J,0.1695,1,5.8985,0.7838,11.7969,0.4084,1,_,_,_,_,,NN,
s01.cards.1.A.270.70,1,A,B,101,102,m,m,270.705,270.7775,12,12,12,19,30,30,0.0,0.0,and,JJ,J,0.0725,1,13.7931,5.7239,37.931,7.3465,1,_,_,_,_,,CC,
s01.cards.1.A.270.78,1,A,B,101,102,m,m,270.7775,270.99,13,13,13,19,30,30,0.0,0.0,M,JJ,J,0.2125,1,4.7059,0.0376,9.4118,-0.2248,1,*?,_,_,_,,NN,
s01.cards.1.A.270.99,1,A,B,101,102,m,m,270.99,271.415,14,14,14,19,30,30,0.0,0.0,guys,NNS,N,0.425,1,2.3529,-1.4348,7.0588,-0.8495,4,H*,H-,L%,H-L%,271.186,NNS,
s01.cards.1.A.271.42,1,A,B,101,102,m,m,271.415,271.6275,15,15,15,19,30,30,0.0,0.0,and,CC,O,0.2125,1,4.7059,0.0376,12.9412,0.7122,1,_,_,_,_,,CC,
s01.cards.1.A.271.63,1,A,B,101,102,m,m,271.6275,272.275,16,16,16,19,30,30,0.0,0.0,below,JJ,J,0.6475,2,3.0888,-0.9743,6.1776,-1.0835,4,L+H*,H-,L%,H-L%,271.9611,IN,
s01.cards.1.A.272.27,1,A,B,101,102,m,m,272.275,272.6875,17,17,17,19,30,30,0.0,0.0,is,VBZ,V,0.4125,1,2.4242,-1.3902,4.8485,-1.4363,1,H*,_,_,_,272.4955,VBZ,
s01.cards.1.A.272.69,1,A,B,101,102,m,m,272.6875,272.815,18,18,18,19,30,30,0.0,0.0,the,DT,O,0.1275,1,7.8431,2.0007,15.6863,1.4409,1,_,_,_,_,,DT,98
s01.cards.1.A.272.81,1,A,B,101,102,m,m,272.815,272.9275,19,19,19,19,30,30,0.0,0.1561,n-,XX,O,0.1125,1,8.8889,2.6551,62.2222,13.7954,1p,_,_,_,_,,,
s01.cards.1.A.273.08,1,A,B,101,102,m,m,273.083588,273.44,1,20,20,6,30,30,0.1561,0.0,number,NN,N,0.3564,2,5.6115,0.6043,14.964,1.2492,1,H*,_,_,_,273.2612,NN,98
s01.cards.1.A.273.44,1,A,B,101,102,m,m,273.44,273.825464,2,21,21,6,30,30,0.0,0.0,one,CD,O,0.3855,1,2.5943,-1.2838,9.08,-0.3129,4,H*,H-,L%,H-L%,,CD,
s01.cards.1.A.273.83,1,A,B,101,102,m,m,273.825464,274.0275,3,22,22,6,30,30,0.0,0.0,and,CC,O,0.202,1,4.9496,0.1901,13.6114,0.8901,1,_,_,_,_,,CC,
s01.cards.1.A.274.03,1,A,B,101,102,m,m,274.0275,274.2875,4,23,23,6,30,30,0.0,0.0,then,RB,R,0.26,1,3.8462,-0.5004,11.5385,0.3398,4,H*,H-,L%,H-L%,274.0347,RB,
s01.cards.1.A.274.29,1,A,B,101,102,m,m,274.2875,274.4125,5,24,24,6,30,30,0.0,0.0,to,IN,O,0.125,1,8.0,2.0989,16.0,1.5242,1,_,_,_,_,,TO,
s01.cards.1.A.274.41,1,A,B,101,102,m,m,274.4125,274.6325,6,25,25,6,30,30,0.0,0.0589,the,DT,O,0.22,1,4.5455,-0.0628,9.0909,-0.31,2,_,_,_,_,,DT,
s01.cards.1.A.274.69,1,A,B,101,102,m,m,274.691396,274.9275,1,26,26,5,30,30,0.0589,0.0,right,NN,N,0.2361,1,4.2354,-0.2568,12.7063,0.6498,3,H*,H-,_,H-,274.8107,NN,
s01.cards.1.A.274.93,1,A,B,101,102,m,m,274.9275,275.06,2,27,27,5,30,30,0.0,0.0,is,VBZ,V,0.1325,1,7.5472,1.8155,15.0943,1.2838,1,_,_,_,_,275.011,VBZ,
s01.cards.1.A.275.06,1,A,B,101,102,m,m,275.06,275.135,3,28,28,5,30,30,0.0,0.0,the,DT,O,0.075,1,13.3333,5.4362,26.6667,4.356,1,_,_,_,_,,DT,98
s01.cards.1.A.275.13,1,A,B,101,102,m,m,275.135,275.39,4,29,29,5,30,30,0.0,0.0,number,NN,N,0.255,2,7.8431,2.0007,20.915,2.8291,1,H+!H*,_,_,_,,NN,98
s01.cards.1.A.275.39,1,A,B,101,102,m,m,275.39,275.885,5,30,30,5,30,30,0.0,11.13,nine,CD,O,0.495,1,2.0202,-1.643,6.0606,-1.1145,4,L*,L-,L%,L-L%,,CD,98
s01.cards.1.A.287.01,1,A,B,101,102,m,m,287.015,287.315,1,1,1,3,3,3,11.13,0.0,yeah,UH,O,0.3,1,3.3333,-0.8213,6.6667,-0.9536,3,H*,!H-,_,!H-,287.1152,JJ,
s01.cards.1.A.287.31,1,A,B,101,102,m,m,287.315,287.4175,2,2,2,3,3,3,0.0,0.0,it's,PRP_BES,C,0.1025,1,9.7561,3.1977,29.2683,5.0467,1,_,_,_,_,,PRP_VBZ,116
s01.cards.1.A.287.42,1,A,B,101,102,m,m,287.4175,287.8625,3,3,3,3,3,3,0.0,2.635,gone,JJ,J,0.445,1,2.2472,-1.501,6.7416,-0.9337,4,H*,H-,H%,H-H%,287.6581,VBN,
s01.cards.1.A.290.50,1,A,B,101,102,m,m,290.4975,290.865,1,1,1,22,22,22,2.635,0.0,okay,UH,O,0.3675,2,5.4422,0.4983,8.1633,-0.5563,3,H+!H*,H-,_,H-,290.6273,JJ,
s01.cards.1.A.290.87,1,A,B,101,102,m,m,290.865,291.0325,2,2,2,22,22,22,0.0,0.0,so,RB,R,0.1675,1,5.9701,0.8287,11.9403,0.4464,1,_,_,_,_,,IN,
s01.cards.1.A.291.03,1,A,B,101,102,m,m,291.0325,291.1025,3,3,3,22,22,22,0.0,0.0,it's,PRP_BES,C,0.07,1,14.2857,6.0322,42.8571,8.6543,1,_,_,_,_,,PRP_VBZ,126
s01.cards.1.A.291.10,1,A,B,101,102,m,m,291.1025,291.1425,4,4,4,22,22,22,0.0,0.0,the,DT,O,0.04,1,25.0,12.7366,50.0,10.5506,1,_,_,_,_,,DT,126
s01.cards.1.A.291.14,1,A,B,101,102,m,m,291.1425,291.3325,5,5,5,22,22,22,0.0,0.0,same,JJ,J,0.19,1,5.2632,0.3863,15.7895,1.4683,1,H*,_,_,_,291.2412,JJ,126
s01.cards.1.A.291.33,1,A,B,101,102,m,m,291.3325,291.4275,6,6,6,22,22,22,0.0,0.0,one,NN,N,0.095,1,10.5263,3.6797,36.8421,7.0574,1,_,_,_,_,,CD,126
s01.cards.1.A.291.43,1,A,B,101,102,m,m,291.4275,291.4925,7,7,7,22,22,22,0.0,0.0,I,PRP,O,0.065,1,15.3846,6.7198,15.3846,1.3608,1,_,_,_,_,,PRP,126
s01.cards.1.A.291.49,1,A,B,101,102,m,m,291.4925,291.63,8,8,8,22,22,22,0.0,0.0,just,RB,R,0.1375,1,7.2727,1.6438,29.0909,4.9996,1,_,_,_,_,,RB,126
s01.cards.1.A.291.63,1,A,B,101,102,m,m,291.63,292.0325,9,9,9,22,22,22,0.0,0.0,described,VBD,V,0.4025,2,4.9689,0.2022,19.8758,2.5532,4,!H*,H-,L%,H-L%,,VBN,126
s01.cards.1.A.292.03,1,A,B,101,102,m,m,292.0325,292.1075,10,10,10,22,22,22,0.0,0.0,the,DT,O,0.075,1,13.3333,5.4362,26.6667,4.356,1,_,_,_,_,,DT,126
s01.cards.1.A.292.11,1,A,B,101,102,m,m,292.1075,292.293735,11,11,11,22,22,22,0.0,0.0,M,JJ,J,0.1862,1,5.3696,0.4529,10.7391,0.1275,1,_,_,_,_,292.2845,NN,127
s01.cards.1.A.292.29,1,A,B,101,102,m,m,292.293735,292.375,12,12,12,22,22,22,0.0,0.0,and,JJ,J,0.0813,1,12.3054,4.793,33.8399,6.2604,1,_,_,_,_,,CC,127
s01.cards.1.A.292.38,1,A,B,101,102,m,m,292.375,292.8175,13,13,13,22,22,22,0.0,0.0,M,JJ,J,0.4425,1,2.2599,-1.493,4.5198,-1.5236,4,H+!H*,H-,L%,H-L%,,NN,127
s01.cards.1.A.292.82,1,A,B,101,102,m,m,292.8175,293.063735,14,14,14,22,22,22,0.0,0.0,guy,NN,N,0.2462,1,4.0612,-0.3659,8.1223,-0.5672,1,H*,_,_,_,292.8672,NN,127
s01.cards.1.A.293.06,1,A,B,101,102,m,m,293.063735,293.195,15,15,15,22,22,22,0.0,0.0,up,IN,O,0.1313,1,7.6182,1.8599,15.2364,1.3215,1,_,_,_,_,,RB,127
s01.cards.1.A.293.19,1,A,B,101,102,m,m,293.195,293.253735,16,16,16,22,22,22,0.0,0.0,at,IN,O,0.0587,1,17.0256,7.7467,34.0512,6.3165,1,_,_,_,_,,IN,127
s01.cards.1.A.293.25,1,A,B,101,102,m,m,293.253735,293.355,17,17,17,22,22,22,0.0,0.0,the,DT,O,0.1013,1,9.8751,3.2722,19.7502,2.5198,1,_,_,_,_,,DT,127
s01.cards.1.A.293.36,1,A,B,101,102,m,m,293.355,293.68,18,18,18,22,22,22,0.0,0.0,top,NN,N,0.325,1,3.0769,-0.9817,9.2308,-0.2729,3,H*,H-,_,H-,,JJ,127
s01.cards.1.A.293.68,1,A,B,101,102,m,m,293.68,293.773735,19,19,19,22,22,22,0.0,0.0,and,CC,O,0.0937,1,10.6684,3.7686,29.338,5.0652,1,_,_,_,_,,CC,
s01.cards.1.A.293.77,1,A,B,101,102,m,m,293.773735,293.98,20,20,20,22,22,22,0.0,0.0,one,CD,O,0.2063,1,4.8481,0.1266,16.9685,1.7813,1,L*,_,_,_,,CD,
s01.cards.1.A.293.98,1,A,B,101,102,m,m,293.98,294.093735,21,21,21,22,22,22,0.0,0.0,and,CC,O,0.1137,1,8.7924,2.5947,24.179,3.6956,1,_,_,_,_,,CC,
s01.cards.1.A.294.09,1,A,B,101,102,m,m,294.093735,294.705,22,22,22,22,22,22,0.0,8.3075,nine,CD,O,0.6113,1,1.636,-1.8834,4.9079,-1.4206,4,L*,L-,H%,L-H%,,CD,96
s01.cards.1.A.303.01,1,A,B,101,102,m,m,303.0125,303.63976,1,1,1,1,1,1,8.3075,2.6527,nope,UH,O,0.6273,1,1.5942,-1.9095,4.7827,-1.4538,4,H*,H-,L%,H-L%,303.3557,NN,
s01.cards.1.A.306.29,1,A,B,101,102,m,m,306.2925,306.5125,1,1,1,7,7,7,2.6527,0.0,okay,UH,O,0.22,2,9.0909,2.7815,13.6364,0.8967,3-,H+!H*,L-,_,L-,306.3548,JJ,
s01.cards.1.A.306.51,1,A,B,101,102,m,m,306.5125,306.725,2,2,2,7,7,7,0.0,0.0,this,DT,O,0.2125,1,4.7059,0.0376,14.1176,1.0245,1,_,_,_,_,,DT,129
s01.cards.1.A.306.73,1,A,B,101,102,m,m,306.725,306.8625,3,3,3,7,7,7,0.0,0.0,is,VBZ,V,0.1375,1,7.2727,1.6438,14.5455,1.1381,1,_,_,_,_,,VBZ,
s01.cards.1.A.306.86,1,A,B,101,102,m,m,306.8625,307.12,4,4,4,7,7,7,0.0,0.0,just,RB,R,0.2575,1,3.8835,-0.477,15.534,1.4005,1,H*,_,_,_,306.9793,RB,
s01.cards.1.A.307.12,1,A,B,101,102,m,m,307.12,307.1675,5,5,5,7,7,7,0.0,0.0,a,DT,O,0.0475,1,21.0526,10.2666,21.0526,2.8656,1,_,_,_,_,,DT,108
s01.cards.1.A.307.17,1,A,B,101,102,m,m,307.1675,307.52,6,6,6,7,7,7,0.0,0.0,tennis,NN,N,0.3525,2,5.6738,0.6432,14.1844,1.0422,1,!H*,_,_,_,,NN,108
s01.cards.1.A.307.52,1,A,B,101,102,m,m,307.52,307.91,7,7,7,7,7,7,0.0,15.6125,racket,NN,N,0.39,2,5.1282,0.3018,12.8205,0.6801,4,_,L-,L%,L-L%,,NN,108
s01.cards.1.A.323.52,1,A,B,101,102,m,m,323.5225,323.7725,1,1,1,7,7,7,15.6125,0.0,n-,XX,O,0.25,1,4.0,-0.4041,28.0,4.71,1p,_,_,_,_,,,
s01.cards.1.A.323.77,1,A,B,101,102,m,m,323.7725,324.050682,2,2,2,7,7,7,0.0,0.0,no,UH,O,0.2782,1,3.5948,-0.6577,7.1895,-0.8148,3,L*,L-,_,L-,,DT,129
s01.cards.1.A.324.05,1,A,B,101,102,m,m,324.050682,324.11,3,3,3,7,7,7,0.0,0.0,I,PRP,O,0.0593,1,16.8583,7.6419,16.8583,1.7521,1,_,_,_,_,,PRP,129
s01.cards.1.A.324.11,1,A,B,101,102,m,m,324.11,324.2475,4,4,4,7,7,7,0.0,0.0,don't,VBP_RB,V,0.1375,1,7.2727,1.6438,25.4545,4.0342,1,_,_,_,_,,VBP_RB,
s01.cards.1.A.324.25,1,A,B,101,102,m,m,324.2475,324.445,5,5,5,7,7,7,0.0,0.0,have,VB,V,0.1975,1,5.0633,0.2612,12.6582,0.637,1,L*,_,_,_,,VB,
s01.cards.1.A.324.44,1,A,B,101,102,m,m,324.445,324.635,6,6,6,7,7,7,0.0,0.0,that,DT,O,0.19,1,5.2632,0.3863,15.7895,1.4683,1,L*,_,_,_,,DT,126
s01.cards.1.A.324.63,1,A,B,101,102,m,m,324.635,324.9401640000001,7,7,7,7,7,7,0.0,2.7436,one,NN,N,0.3052,1,3.2769,-0.8566,11.4692,0.3214,4,_,H-,L%,H-L%,,CD,126
s01.cards.1.A.327.68,1,A,B,101,102,m,m,327.683789,327.935,1,1,1,6,19,20,2.7436,0.0,excuse,VB,V,0.2512,2,7.9614,2.0747,27.865,4.6742,1,H*,_,_,_,327.8592,VB,
s01.cards.1.A.327.94,1,A,B,101,102,m,m,327.935,328.03,2,2,2,6,19,20,0.0,0.0,me,PRP,O,0.095,1,10.5263,3.6797,21.0526,2.8656,1,_,_,_,_,,PRP,1
s01.cards.1.A.328.03,1,A,B,101,102,m,m,328.03,328.0975,3,3,3,6,19,20,0.0,0.0,I,PRP,O,0.0675,1,14.8148,6.3632,14.8148,1.2096,1,_,_,_,_,,PRP,1
